Pricing Table,,,,,,,
package,Priority,,,,,,
carrier,AA,,,,,,
subcode,CUU,,,,,,
result_type,UNITLESS_PTABLE_TYPE,,,,,,
name,Priority Price Test_t,,,,,,
comment,Updating stale,,,,,,
attribute_group,TS,,,,,,
Pricelines,,,,,,,
Comment,Segment matches required,Travel dates (Start),Travel dates (End),Loc1,Loc2,Sector direction,Result
Random Testing,,08/06/2026,12/05/2026,P:FLO,P:SBP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FSM,P:AMA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GCK,P:SGF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GGG,P:ECP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GGG,P:MEM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GPT,P:CID,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRR,P:GGG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GSP,P:SHV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HDN,P:AVL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HHH,P:BTV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HRL,P:BOI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HTS,P:RST,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:IAH,P:RDU,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ICT,P:DAY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:JAN,P:MIA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAS,P:HPN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAW,P:LAS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAX,P:GUC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LCH,P:FWA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LEX,P:DEN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LEX,P:LAX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LFT,P:SGF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LFT,P:TRI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LIT,P:GCK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LRD,P:GEG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LSE,P:DTW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MAF,P:IAH,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MEM,P:ACY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MFE,P:ACY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MGM,P:TUS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MHT,P:FAR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MKE,P:MOB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MLB,P:EYW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MLB,P:PDX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MRY,P:BNA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MSN,P:MTJ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ORD,P:OKC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ORF,P:HRL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PDX,P:PIA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PHF,P:JAX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PHX,P:YYZ,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PVD,P:TXK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RDU,P:FCA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RDU,P:FWA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RFD,P:SRQ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RST,P:BOS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SAF,P:GRK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SAF,P:TXK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SAT,P:FSM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SAV,P:IND,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SAV,P:JAN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SBY,P:PVU,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SGF,P:ORH,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SGU,P:CHS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SJC,P:BMI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SNA,P:MAF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SPI,P:ANC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SPS,P:HTS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SPS,P:RFD,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SWO,P:EVV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SWO,P:RDM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TLH,P:ACK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TLH,P:GGG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TRI,P:LAS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TUL,P:PHL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TUS,P:BNA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TXK,P:AUS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TYS,P:AEX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:YUL,P:CVG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ACK,P:ILM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ALB,P:IDA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AMA,P:ABE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AUS,P:DCA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BFL,P:JFK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BHM,P:CAE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BIL,P:PBI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BMI,P:DRO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BMI,P:GJT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BOI,P:EYW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BOI,P:PHX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BTR,P:SWO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BUR,P:FLL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BZN,P:PGV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CAE,P:LAW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CAE,P:MSY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CHA,P:AVL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CHO,P:MEM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CHS,P:BWI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CLE,P:MLB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CLL,P:LAS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CMH,P:BUR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CMI,P:ROA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:COS,P:SAT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CVG,P:MSP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CVG,P:TYR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CWA,P:MEM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ECP,P:SLC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ELP,P:JAC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ELP,P:JAX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:EUG,P:BTV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:EUG,P:PNS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EWR,P:GUC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EYW,P:SBA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FAT,P:COU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FLO,P:SPI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:FSM,P:ALB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GGG,P:MGM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GRI,P:COS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GRK,P:MHT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:GSO,P:BGR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:HTS,P:ROW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IAH,P:MKE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:IAH,P:MTJ,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:IAH,P:PNS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:IDA,P:PHX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ILM,P:SRQ,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:JAC,P:DEN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:JAN,P:GRB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:JAN,P:SMX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:JAX,P:CVG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:JAX,P:ILG,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAW,P:TUS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAX,P:BWI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LAX,P:CMI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LGA,P:OMA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LRD,P:BUF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MCI,P:HYA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MCO,P:LAS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MCO,P:LAW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MDT,P:RST,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MFE,P:SAF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MGM,P:CID,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MHK,P:FLL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MLU,P:LCH,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MRY,P:SWO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MSN,P:GCK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MTJ,P:RAP,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MYR,P:HHH,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:OAJ,P:SGF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:OKC,P:BHM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PBI,P:MFE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PDX,P:MQT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PGV,P:DAY,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PGV,P:LAS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PHF,P:JAC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PHF,P:SYR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PVD,P:CID,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RAP,P:ALB,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RAP,P:BHM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RDM,P:EVV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ROC,P:AGS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ROW,P:ACY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ROW,P:EUG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ROW,P:ONT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SAV,P:SAF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SCE,P:RIC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SDF,P:GJT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SEA,P:GTR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SEA,P:HRL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SEA,P:SHV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:STL,P:GJT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TXK,P:SGF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:VPS,P:SHV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:VRB,P:SBN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:XNA,P:MCO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:YUL,P:HSV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YUM,P:TYR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YYZ,P:HYA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ABQ,P:GRI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ABQ,P:HSV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ACK,P:CLE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AEX,P:ART,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AEX,P:BDL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ALB,P:LEX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ALO,P:IAD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ANC,P:SHV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ART,P:EUG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ASE,P:OKC,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AUS,P:ROW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BFL,P:LYH,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BGR,P:ABE,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BIL,P:BUF,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BMI,P:MLB,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BUF,P:LGA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BUR,P:IDA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:LAW,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CHA,P:ART,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CHA,P:HRL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CHO,P:AZO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CHS,P:ROC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CLL,P:ROA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CLL,P:RSW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CRP,P:JAN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DAB,P:CHS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DCA,P:BTR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:DRO,P:MSY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DRO,P:ONT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:DTW,P:LGA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ECP,P:PIT,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EGE,P:LEX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:EUG,P:DCA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EVV,P:AUS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EWN,P:IAD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:EWR,P:LCH,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FCA,P:SRQ,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FNT,P:BGR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:FWA,P:MCO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GCK,P:BIS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:GUC,P:JFK,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:HYA,P:IND,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ICT,P:OAJ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAN,P:TRI,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAW,P:AEX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:LAW,P:DCA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LIT,P:RIC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LRD,P:CHA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LYH,P:AVL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:LYH,P:AVP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MAF,P:GPT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MCI,P:BZN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MSO,P:MQT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:MSP,P:ORD,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:MSP,P:PHX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:OAJ,P:BTR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:OAJ,P:LEX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ONT,P:CHO,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ORF,P:MHK,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PHF,P:FAY,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PHL,P:MQT,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PHX,P:SPI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:PIA,P:HPN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PIT,P:PGV,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:PSP,P:EUG,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:RFD,P:HRL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ROC,P:ALO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:RSW,P:RFD,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SAN,P:MSN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SAN,P:PDX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SBA,P:LGA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SBP,P:CAE,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SBY,P:BGR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SBY,P:PWM,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SGF,P:CHA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SGF,P:MIA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SGU,P:AEX,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:SJC,P:BHM,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SJT,P:PHF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SLC,P:ROC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SLC,P:TUS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SPI,P:PBI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SRQ,P:EWN,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:SRQ,P:PNS,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:STS,P:ROW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TUS,P:ROW,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TVC,P:ROA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:TYR,P:BDL,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:TYS,P:PVU,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:VRB,P:EWR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:YUM,P:MFR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:YUM,P:RDU,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:YVR,P:BNA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABE,P:SHV,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ABE,P:TUL,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AEX,P:SLC,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ALO,P:BWI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ART,P:IAH,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ART,P:OMA,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:ASE,P:GSP,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:ASE,P:MAF,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AUS,P:CMI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AUS,P:TYR,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:AZO,P:SRQ,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:AZO,P:TYS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BGR,P:VPS,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BPT,P:ERI,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BTR,P:JAN,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:BTR,P:MSO,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:BTV,P:CWA,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:BUR,From Loc1 to Loc2,1.2
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:LAX,From Loc1 to Loc2,0.8
Random Testing,,08/06/2026,12/05/2026,P:CAK,P:PIA,From Loc1 to Loc2,1.2
